"","n","norm","unif"
"1",1000,-0.548144588925295,0.613275805721059
"2",1000,-0.0337086134112809,0.576436934294179
"3",1000,0.808421054058373,0.625509141245857
"4",1000,1.06590766380561,0.677876099245623
"5",1000,-0.845487966773223,0.80186388338916
"6",1000,1.75959784764068,0.970730809029192
"7",1000,0.0317716635790343,0.543826695298776
"8",1000,-0.349545911520496,0.0280918730422854
"9",1000,0.278406773942836,0.293608010513708
"10",1000,0.574343826935218,0.652659560088068
"11",1000,1.99961905471191,0.666232739342377
"12",1000,-0.356809225846898,0.48306248546578
"13",1000,-0.137231438242368,0.834855309920385
"14",1000,-1.7097308750976,0.103208322543651
"15",1000,-0.486598008219332,0.382755472557619
"16",1000,-0.508718529028866,0.319028451805934
"17",1000,-1.61388853029237,0.1701786944177
"18",1000,1.74105475601802,0.222747599938884
"19",1000,0.0920235494964807,0.81826468440704
"20",1000,0.209970915178283,0.245795283000916
"21",1000,0.807148393863927,0.475519552826881
"22",1000,-1.26014518260973,0.607166855596006
"23",1000,1.06002798409348,0.651077978080139
"24",1000,1.60549570538234,0.353355665225536
"25",1000,0.894374619354522,0.225050802575424
"26",1000,0.109969311238769,0.532151570776477
"27",1000,-1.80849209293237,0.216752142179757
"28",1000,0.806633922594882,0.550440381746739
"29",1000,0.0662733310310135,0.864949598209932
"30",1000,0.655881981689343,0.874292644206434
"31",1000,-0.204480696863392,0.323421377688646
"32",1000,0.562334262647233,0.460909765446559
"33",1000,0.110764152030013,0.109198055928573
"34",1000,-1.12802331861901,0.899767536437139
"35",1000,-0.866239041816287,0.0990717576351017
"36",1000,1.22184640929541,0.0054583353921771
"37",1000,-0.87846422977756,0.268916476750746
"38",1000,-2.53877805077764,0.277723647188395
"39",1000,1.56145184075892,0.478465274907649
"40",1000,1.77581172288407,0.534091408131644
"41",1000,-0.834354635007723,0.464663726743311
"42",1000,-1.91891983192554,0.698116555344313
"43",1000,0.788468745024096,0.693746805889532
"44",1000,-0.910295389107941,0.731289668474346
"45",1000,-0.657167853103902,0.743255352135748
"46",1000,-0.695490325239886,0.764600533759221
"47",1000,0.483255950535218,0.637758143479005
"48",1000,-1.12154650260028,0.344063082244247
"49",1000,1.03536783804859,0.0399877273011953
"50",1000,0.266985427449932,0.625038163037971
"51",1000,0.73288296117711,0.275735021568835
"52",1000,-0.626325923055729,0.527158710174263
"53",1000,-1.00470264874636,0.675858550239354
"54",1000,1.05849296444091,0.476008917903528
"55",1000,-1.09782358588122,0.335826352005824
"56",1000,2.14584496799484,0.230066437041387
"57",1000,-1.54319329498752,0.931693216320127
"58",1000,-2.16413668344692,0.0280268657952547
"59",1000,0.0528274117860432,0.809590121731162
"60",1000,0.898104455027609,0.424944396363571
"61",1000,0.287979132667881,0.0193704629782587
"62",1000,0.697391122033046,0.59707556059584
"63",1000,-1.57230295600127,0.361508478177711
"64",1000,-0.607418451152851,0.261441019596532
"65",1000,0.918267199717659,0.652554120635614
"66",1000,-0.14672580544051,0.430426857434213
"67",1000,-1.167880915592,0.235383654711768
"68",1000,0.154065301575135,0.832174621755257
"69",1000,0.0604535003323057,0.201793502783403
"70",1000,0.373721777976053,0.872247070539743
"71",1000,-0.672181696572639,0.621773356571794
"72",1000,0.853889888140948,0.0124228724744171
"73",1000,0.119993538151391,0.853824493242428
"74",1000,0.505177724283406,0.467647462151945
"75",1000,0.364183501311386,0.421219966374338
"76",1000,0.0533860624511081,0.890840847045183
"77",1000,0.859377968326112,0.281235709786415
"78",1000,-0.409653036978916,0.324256557272747
"79",1000,-0.736580220494089,0.326987866079435
"80",1000,0.328245158413417,0.836478450335562
"81",1000,0.559371694797491,0.290077517041937
"82",1000,1.72637290950077,0.274396491702646
"83",1000,-0.53805988772415,0.665307269431651
"84",1000,0.683808041266359,0.358556953724474
"85",1000,-0.452575586819757,0.040844562696293
"86",1000,0.752606148856969,0.457414187723771
"87",1000,1.71323350338549,0.477255506906658
"88",1000,0.146978541435896,0.483508473727852
"89",1000,-1.00680016925088,0.815561420517042
"90",1000,-0.149809356343652,0.520216167671606
"91",1000,1.29959806788324,0.675537060480565
"92",1000,-1.29660704172908,0.615892924834043
"93",1000,-0.833006619702974,0.499564901459962
"94",1000,0.465604598244791,0.367352186236531
