"","n","norm","unif"
"1",1000,-0.159768444720115,0.55054886569269
"2",1000,0.498620542676595,0.0989674639422446
"3",1000,-2.52725731051218,0.389395985286683
"4",1000,-0.340431071311708,0.613278344739228
"5",1000,-1.58550797905562,0.495126846479252
"6",1000,-1.21746999817664,0.493112268624827
"7",1000,-0.793797435879924,0.610411456786096
"8",1000,0.0975870346269878,0.319966244511306
"9",1000,0.642408864554887,0.304172929609194
"10",1000,0.952785050519703,0.475826734676957
"11",1000,-1.61172019542853,0.749861394055188
"12",1000,0.485465582083055,0.395710720913485
"13",1000,-1.11900360832611,0.382759247906506
"14",1000,0.447567626134178,0.523133328184485
"15",1000,-1.23761642119644,0.38022613665089
"16",1000,-0.692464359515408,0.429701141314581
"17",1000,0.861723542991695,0.5425906162709
"18",1000,0.6050003228203,0.128101639682427
"19",1000,-0.930817826155145,0.354838794562966
"20",1000,-0.0747015505662058,0.00466013699769974
"21",1000,-1.28448050480624,0.499075081665069
"22",1000,0.380083075739781,0.698329450096935
"23",1000,1.14716454357629,0.570689414395019
"24",1000,-0.454685313831803,0.786248553311452
"25",1000,0.431060396743057,0.219781106803566
"26",1000,-0.0473229000435628,0.0278018233366311
"27",1000,-0.070491607032895,0.101181619567797
"28",1000,0.0398948909361736,0.172868635971099
"29",1000,0.712023224447349,0.289006239967421
"30",1000,0.249943973516191,0.680954050738364
"31",1000,-1.5757613432637,0.156543297227472
"32",1000,-0.241132045567616,0.31442401651293
"33",1000,-0.276687217367915,0.652302811155096
"34",1000,0.231514549663385,0.443566647358239
"35",1000,-0.488423043725915,0.593278566142544
"36",1000,0.628409561260383,0.114483512472361
"37",1000,0.268601310741318,0.728328061290085
"38",1000,1.15045005651282,0.420703760813922
"39",1000,-0.477290329581295,0.152977122925222
"40",1000,-0.447985962173856,0.629946032073349
"41",1000,-1.29019348024024,0.878434535581619
"42",1000,1.00331647037389,0.616854293271899
"43",1000,-0.388243459441573,0.148692558286712
"44",1000,1.91975125069689,0.939275085926056
"45",1000,-1.84556090353933,0.311379045248032
"46",1000,-0.557163726717097,0.512132073752582
"47",1000,-0.573007481775464,0.483628233661875
