"","n","norm","unif"
"1",1000,1.51287730255279,0.210594843374565
"2",1000,0.171759633498713,0.90985917719081
"3",1000,-0.669231293318888,0.0549258079845458
"4",1000,0.908999351421336,0.133340307977051
"5",1000,0.319640769782925,0.539970097597688
"6",1000,0.156821588795498,0.742003336548805
"7",1000,2.13309933965275,0.343336017569527
"8",1000,-0.661775975080662,0.888792727375403
"9",1000,0.974619326155785,0.628096828237176
"10",1000,1.08228924388219,0.705599944572896
"11",1000,0.101260309167642,0.488620356656611
"12",1000,0.814099167200817,0.532349578104913
"13",1000,-0.282416047541842,0.240667336154729
"14",1000,1.02316927849285,0.28150171157904
"15",1000,-0.484708210262778,0.351373594021425
"16",1000,-0.972197387453371,0.328308513853699
"17",1000,-1.15719260380898,0.554695066995919
"18",1000,1.07275834615318,0.761132046580315
"19",1000,-1.43212351029341,0.0302009391598403
"20",1000,2.29566111995796,0.413558596046641
"21",1000,-1.13194949067101,0.738889674423262
"22",1000,-0.485204583391889,0.0650843291077763
"23",1000,2.37185288740755,0.873079865239561
"24",1000,-0.612457980745391,0.784134278772399
"25",1000,-0.122566683901853,0.551653472706676
"26",1000,-1.59598634466614,0.638381386641413
"27",1000,-1.35604394063302,0.114606465678662
"28",1000,-0.360556805723528,0.787069199839607
"29",1000,0.59491460912344,0.345323029905558
"30",1000,-0.564002555808512,0.705519675510004
"31",1000,0.375010473842974,0.0604025297798216
"32",1000,0.913744758573431,0.204094383399934
"33",1000,-1.02148056855762,0.0236545824445784
"34",1000,1.51625274641955,0.473264692351222
"35",1000,-0.566063893381439,0.810958727728575
"36",1000,-0.337547583092191,0.573948382399976
"37",1000,-0.14704983035715,0.757042934885249
"38",1000,0.226433447341913,0.956466795410961
"39",1000,-0.417117286198505,0.986738002859056
"40",1000,-0.178468643029743,0.711255720118061
"41",1000,-2.48793632453568,0.444006613688543
"42",1000,0.822414202075418,0.571796270320192
"43",1000,0.682558411187376,0.0588905548211187
"44",1000,0.120732171853313,0.481761042261496
"45",1000,1.05666015636967,0.431343181524426
"46",1000,-1.44275986130602,0.0317575170192868
"47",1000,-0.705741496942623,0.681989551987499
"48",1000,0.823978491481445,0.789521124213934
"49",1000,0.533645361732292,0.813483736477792
"50",1000,-0.33352145611684,0.359537626150995
"51",1000,2.15313321154578,0.234285841695964
"52",1000,-0.502912905990345,0.472619370790198
"53",1000,0.725086256216977,0.135870645288378
"54",1000,0.572427422671944,0.892329516587779
"55",1000,1.20285868727294,0.230462270788848
"56",1000,-2.43209613085669,0.208749157376587
"57",1000,-0.208802106962975,0.427709533832967
"58",1000,-0.164520729852631,0.401227344991639
"59",1000,-0.303734372489897,0.115426322445273
"60",1000,0.739408047644517,0.667451945599169
"61",1000,-0.949893443557076,0.504352875519544
"62",1000,-1.42592953987101,0.422617414966226
"63",1000,-0.826173597143413,0.224792855791748
"64",1000,1.08357718351139,0.706441471818835
"65",1000,-0.589507307368478,0.534602346597239
"66",1000,0.146684064149815,0.191832360578701
