"","normal","uniform","pois"
"1",-0.325199688413571,0.116119555430487,8
"2",0.778238511403226,0.771146488841623,11
"3",-0.204799489660446,0.116294134873897,12
"4",-0.440703087175826,0.678830971010029,15
"5",0.126569074917565,0.251582902856171,14
"6",-0.694461535878083,0.976424097782001,9
"7",-1.51538156008119,0.146957165561616,13
"8",0.386559436635754,0.883344168774784,18
"9",-1.2090957277339,0.924120326759294,5
"10",-0.0257962055280685,0.322254656348377,4
"11",-0.382680209119354,0.557319481857121,9
"12",-0.489348891923885,0.445160335395485,10
"13",0.509633595527133,0.541005483828485,7
"14",0.477564561685224,0.148292208556086,11
"15",-0.815879175658188,0.39907575189136,10
"16",0.50094188349055,0.179271759465337,14
"17",0.423779742576796,0.0972618474625051,9
"18",1.47396316817004,0.297367490129545,7
"19",-0.169763022624304,0.19016152783297,7
"20",0.248991386126303,0.56074616452679,10
"21",-1.4041109845198,0.909550593234599,5
"22",0.298792411905338,0.407670562155545,8
"23",-1.60993959010038,0.99892282881774,9
"24",-0.506496823169336,0.958976363530383,10
"25",-0.701586791428109,0.955009598750621,13
"26",0.682805066832712,0.0245150735136122,6
"27",-0.0336200854654319,0.926922394195572,7
"28",-0.103872946103291,0.432915054494515,8
"29",0.388807093980186,0.251022665528581,9
"30",0.254744271512766,0.504457468865439,8
"31",-0.0678867972213114,0.0453028003685176,13
"32",-0.449420906368992,0.446832404239103,10
"33",1.05233729734135,0.172852562973276,7
"34",0.741290511999806,0.384744397364557,9
"35",-1.37606121150398,0.346153717953712,11
"36",-0.532988433014686,0.819876283640042,5
"37",0.894601505329082,0.656789650442079,8
"38",1.37104185103073,0.309238316491246,6
"39",-0.221597339312502,0.248422427568585,19
"40",0.771928384958286,0.560671102954075,8
"41",-0.0938068519307555,0.539494407596067,14
"42",-0.0372561458997807,0.980477711185813,12
"43",0.397825665463871,0.0357774677686393,14
"44",0.778671356885061,0.824508052319288,9
"45",-1.22372203210434,0.459745628759265,9
"46",-0.736411714815915,0.26491653569974,9
"47",1.42621381387783,0.177654644940048,16
"48",0.57456983257592,0.296250074636191,8
"49",-0.842537609604988,0.505590596469119,6
"50",-1.74341004923349,0.262682660482824,16
"51",-0.0709354508139185,0.494664005469531,10
"52",0.761082808316313,0.196251707151532,10
"53",-1.03868498931095,0.347377058817074,9
"54",0.307304532681222,0.781718395417556,10
"55",0.953455139349052,0.0888500264845788,8
"56",0.35502626104678,0.302003492834046,13
"57",1.50123601815759,0.215725056594238,11
"58",-0.237502580391755,0.556988359196112,9
"59",0.550411884348078,0.367698305519298,9
"60",-0.705215680576168,0.0398243172094226,14
"61",1.27931059543576,0.185359908267856,9
"62",-0.164706937791705,0.853427345165983,11
"63",1.22167875378329,0.627921805717051,12
"64",-0.132379489339054,0.209413262084126,8
"65",-1.08330499551669,0.992372227832675,17
"66",-0.641214468258077,0.247971900040284,17
"67",-0.999796096408921,0.272889801068231,6
"68",-1.7235024624541,0.220128855435178,11
"69",0.242576779685477,0.817468945868313,11
"70",-0.453647233565584,0.614771019900218,7
"71",0.588262277392398,0.330280828522518,13
"72",-1.24675227995545,0.454803856555372,9
"73",0.341264543435463,0.384654341265559,7
"74",0.821868324788621,0.517808763775975,8
"75",-0.183415799225002,0.804279499920085,7
"76",-1.31980404517309,0.10718690417707,9
"77",-0.150401745918927,0.527987912530079,7
"78",1.08414260325239,0.267367292428389,10
"79",1.20695369097349,0.607633630512282,10
"80",-0.179910823045182,0.716498812660575,9
"81",0.293292574551135,0.449945475673303,2
"82",-0.461342754856281,0.628386328462511,7
"83",0.645600267005689,0.211225604405627,9
"84",0.360298041765372,0.609722345834598,11
"85",-0.391386427194465,0.881391719216481,7
"86",1.52107392695047,0.165991596877575,9
"87",0.967794841149038,0.972437325399369,4
"88",-0.290055861956462,0.861613625427708,14
"89",-1.68955850698537,0.235483034048229,13
"90",0.0166406506939394,0.750613706884906,6
"91",0.915146887893862,0.144789781188592,11
"92",0.21629351736772,0.779125148663297,11
"93",-0.38368910446674,0.456422550603747,7
"94",-0.0165998292181298,0.176693062298,14
"95",0.813284369034847,0.590873588807881,10
"96",-0.298806486320257,0.893993607722223,8
"97",-0.370204317800109,0.714760680682957,13
"98",-0.12468752790281,0.83199712401256,5
"99",0.485493238128033,0.0654727250803262,10
"100",-1.17166743831862,0.8454126319848,10
